keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
prison warden,1463,1662,1576,1391,1293,61.0999999999999
human clone,1530,955,1576,820,1293,60.90000000000005
french intelligence,1530,1525,1576,1391,1293,60.800000000000196
humorous,1530,1525,1576,1391,1293,60.800000000000196
alternate timeline,1461,1662,1576,1391,1293,60.700000000000244
fire,1081,220,1440,337,719,60.70000000000015
booby trap,1530,1221,1576,1391,1142,60.60000000000001
adrenaline junkie,1460,1662,1576,1391,1293,60.50000000000016
bereavement,1530,1522,1576,1391,1293,60.50000000000005
jewelry heist,1459,1662,1576,1391,1293,60.30000000000028
figure skating,1530,1520,1576,1391,1293,60.300000000000274
ice skating,1530,1520,1576,1391,1293,60.300000000000274
civil war,1530,744,1576,616,1293,60.20000000000027
jail,1530,1518,226,1391,1293,60.10000000000013
sailing,1530,1517,938,1391,1293,60.00000000000011
thailand,1104,1451,1576,753,1153,60.00000000000007
dysfunctional,1530,1516,1576,1391,1293,59.9
bet,1246,1662,1576,971,1293,59.70000000000014
subway train,1530,1514,1576,1391,1293,59.70000000000014
murder hunt,1456,1662,1576,1391,1293,59.69999999999999
ark,1530,1512,1576,1391,1293,59.500000000000114
pornographic video,1455,1662,1576,1391,1293,59.50000000000011
puritan,1530,1511,1576,1391,1293,59.4000000000002
surgeon,1530,1258,1576,1139,1293,59.30000000000013
manhunt,1530,726,1576,608,1293,59.20000000000013
future war,1530,1508,1576,1391,1293,59.10000000000026
grand canyon,1452,1662,1576,1391,1293,58.900000000000055
reunion,1530,1120,771,1007,1293,58.70000000000017
asteroid,1304,1662,1576,1391,1146,58.70000000000017
research laboratory,1451,1662,1576,1391,1293,58.70000000000013
vegetarian,1530,1503,1576,1391,1293,58.60000000000012
news report,1530,1502,1576,1391,1293,58.50000000000022
overprotective father,1450,1662,1576,1391,1293,58.500000000000064
child prodigy,1396,1662,800,1289,1293,57.90000000000019
aristocrat,1447,1662,1576,1391,1293,57.90000000000012
siberia,1446,1662,1576,1391,1293,57.70000000000014
grieving widower,1530,1494,1576,1391,1293,57.7000000000001
vigilante justice,710,1083,610,563,682,57.60000000000011
lingerie,1530,1491,1576,1391,1293,57.40000000000012
sexual fantasy,1444,1662,1576,1391,1293,57.300000000000175
fear,307,1137,795,142,518,57.30000000000011
frenemies,1530,1488,1576,1391,1293,57.10000000000018
laxative,1443,1662,1485,1391,1293,57.100000000000115
online dating,1530,1487,1299,1391,1293,57.00000000000019
xmas,1442,1662,1576,1391,1293,56.900000000000226
optimistic,1530,243,103,148,1293,56.900000000000105
missionary,1530,1485,1576,1391,1293,56.800000000000175
bloody fight,1530,1484,759,1391,1293,56.70000000000028
exchange student,1441,1662,1576,1391,1293,56.70000000000023
middle class,1530,1336,1576,1244,1293,56.60000000000016
grizzly bear,1530,1483,1576,1391,1293,56.600000000000065
personal trainer,1530,1482,1576,1391,1293,56.50000000000005
dominatrix,1530,1480,1576,1391,1293,56.300000000000274
peru,1530,1479,822,1391,1293,56.20000000000012
polyamory,1530,1478,1576,1391,1293,56.1000000000001
punishment,1172,1662,1576,863,1293,55.700000000000045
kenya,1530,1473,1576,1391,1293,55.599999999999966
mountaineer,1435,1662,1576,1391,1293,55.500000000000085
twin brother,1530,900,1576,821,1293,55.30000000000018
strong woman,1530,356,1576,277,1293,55.30000000000017
traffic jam,1434,1662,1576,1391,1293,55.30000000000012
diamond,1433,1662,1576,1391,1293,55.10000000000029
ambition,1530,662,1045,586,1293,55.0000000000002
bathroom,1530,1467,1576,1391,1293,55.000000000000085
reflective,290,290,64,85,118,54.90000000000005
wormhole,1530,1464,1576,1391,1293,54.700000000000166
armed robbery,1430,1662,1576,1391,1293,54.50000000000018
christian,1530,1022,1576,951,1293,54.500000000000156
media,1530,1462,1576,1391,1293,54.500000000000114
pyramid,1436,1649,1576,1391,1293,54.40000000000015
iraq war,1530,1239,1576,1170,1293,54.30000000000013
flatulence,1428,1662,1576,1391,1293,54.10000000000002
italy,85,644,678,104,85,54.00000000000006
fanatic,1427,1662,1576,1391,1293,53.90000000000016
tap dancing,1530,1456,1576,1391,1293,53.900000000000134
bad power,1530,1455,1576,1391,1293,53.800000000000246
new orleans,1057,879,493,1078,689,53.70000000000012
politically incorrect,1530,1453,1576,1391,1293,53.60000000000009
celebratory,449,204,38,212,177,53.600000000000044
bad father-in-law,1424,1662,1576,1391,1293,53.300000000000175
world champion,1530,1450,1576,1391,1293,53.29999999999999
trap,1530,1449,1576,1391,1293,53.20000000000003
mask,407,455,283,270,234,53.100000000000044
one woman army,1432,1642,1576,1391,1293,52.900000000000205
little girl,1422,1662,1304,1391,1293,52.90000000000018
wine,1530,1446,1576,1391,1293,52.900000000000006
long island,1530,1444,1576,1391,1293,52.700000000000166
guard,1421,1662,1576,1391,1293,52.70000000000011
octopus,1530,1442,1576,1391,1293,52.500000000000036
time paradox,1530,1441,450,1391,1293,52.400000000000155
excited,204,342,41,106,60,52.40000000000003
healing,1530,1440,1576,1391,1293,52.30000000000023
luxury hotel,1530,1438,1576,1391,1293,52.1000000000002
deaths,1418,1662,1576,1391,1293,52.100000000000165
belly dancing,1530,1437,1576,1391,1293,52.000000000000114
idiot,1417,1662,1576,1391,1293,51.900000000000176
terminal illness,704,1232,1461,97,1012,51.9
autism,1530,1235,1576,1192,1293,51.70000000000015
sperm bank,1415,1662,1576,1391,1293,51.50000000000011
couples therapy,1530,1432,1576,1391,1293,51.50000000000001
vikings (norsemen),1530,1431,130,1391,1293,51.400000000000134
albanian,1530,1430,1576,1391,1293,51.30000000000009
high school american football,1530,1429,1576,1391,1293,51.2000000000002
cross country trip,1509,1471,1576,1391,1293,51.20000000000011
employer employee relationship,1530,975,1576,938,1293,51.10000000000008
hell,1530,1320,1421,1284,1293,51.000000000000185
interview,1239,1143,1576,1327,892,51.000000000000156
tragic,350,39,42,173,28,51.000000000000014
psychiatric hospital,1266,1662,601,1099,1293,50.900000000000105
cavern,1412,1662,1576,1391,1293,50.90000000000008
christianity,771,573,1576,610,498,50.900000000000055
first time,1530,1426,1576,1391,1293,50.900000000000055
iwo jima,1530,1424,1576,1391,1293,50.700000000000145
legacy,1530,1422,1576,1391,1293,50.50000000000018
transplantation,1410,1662,1576,1391,1293,50.50000000000009
hiding,1530,1421,1576,1391,1293,50.40000000000021
mental institution,1407,1662,1576,1386,1293,50.40000000000017
amusement park,905,1662,1576,382,1293,50.40000000000012
fast food restaurant,1530,1420,1576,1391,1293,50.30000000000013
14th century,1408,1662,1518,1391,1293,50.10000000000018
beheading,1530,1417,1576,1391,1293,50.00000000000015
black and white,1530,405,1576,1391,787,50.00000000000011
ship,831,245,227,545,431,50.00000000000008
desire to have children,1530,1416,1576,1391,1293,49.90000000000015
prehistory,1070,1187,1214,1182,823,49.90000000000007
florida,486,944,1053,508,455,49.80000000000014
voodoo,1406,1662,1576,1391,1293,49.70000000000019
wealth differences,1349,1662,1576,1391,1236,49.700000000000124
birthday,897,1662,1442,1391,785,49.500000000000256
school party,1405,1662,1576,1391,1293,49.50000000000024
asperger's syndrome,1530,1412,1576,1391,1293,49.50000000000006
coronation,1404,1662,1576,1391,1293,49.30000000000022
hungary,1145,1662,931,873,1293,49.30000000000013
disturbed,383,1662,217,605,665,49.30000000000006
faked footage,1530,1409,1576,1391,1293,49.200000000000095
budapest,1144,1662,931,873,1293,49.10000000000017
sentimental,231,177,26,58,45,49.10000000000002
weight loss,1530,1407,1576,1391,1293,49.00000000000021
spacecraft,1370,638,438,303,1293,48.90000000000007
change of plan,1530,1405,1576,1391,1293,48.80000000000029
invulnerability,1530,1404,1576,1391,1293,48.70000000000023
recording contract,1530,1403,1576,1391,1293,48.60000000000019
train station,1399,1662,1576,1391,1293,48.30000000000006
night life,1530,1399,1576,1391,1293,48.20000000000022
coward,1530,1398,1576,1391,1293,48.10000000000006
secret service,1530,1397,971,1391,1293,48.000000000000114
principal,1397,1662,1576,1391,1293,47.90000000000009
narration,1530,354,903,818,1059,47.80000000000023
9/11,1530,1395,300,1391,1293,47.80000000000019
fall,1530,1394,1576,1391,1293,47.70000000000017
one man army,928,1662,1576,871,1085,47.70000000000007
orgasm,1444,1564,1576,1391,1293,47.500000000000114
cowardice,1530,1392,1576,1391,1293,47.5000000000001
monster,299,154,317,129,74,47.50000000000004
computer expert,1394,1662,1576,1391,1293,47.30000000000007
axe murder,1530,1387,1576,1391,1293,47.000000000000085
martial arts master,1530,1386,1576,1391,1293,46.900000000000176
6th century,1530,1385,1576,1391,1293,46.800000000000054
sexual attraction,1391,1662,1576,1391,1293,46.70000000000008
garden,1530,1383,1064,1391,1293,46.600000000000136
addicted,1389,1662,1576,1391,1293,46.30000000000006
escaped convict,1388,1662,1015,1391,1293,46.100000000000215
12th century,1530,1377,1477,1391,1293,46.00000000000025
ninja fighter,1530,1374,1576,1391,1293,45.70000000000025
chance meeting,1051,1662,1576,1391,958,45.700000000000195
horror parody,1386,1662,1530,1391,1293,45.70000000000003
horror spoof,1386,1662,1530,1391,1293,45.70000000000003
babysitter,1530,1373,1576,1391,1293,45.600000000000094
terracotta army,1530,1372,1576,1391,1293,45.50000000000018
ransom,1453,1523,1576,1391,1293,45.20000000000015
card game,1530,1367,1576,1391,1293,45.00000000000013
poem or rhyme,1530,1177,1576,1202,1293,44.9000000000002
based on song,1530,1177,1576,1202,1293,44.9000000000002
battle for power,1530,1366,1576,1391,1293,44.900000000000134
skyscraper,1530,1365,916,1391,1293,44.80000000000005
funeral,1530,152,422,433,1166,44.70000000000021
neo-nazism,1381,1662,1576,1391,1293,44.7000000000001
stage,1530,1364,1576,1391,1293,44.69999999999998
malicious,1530,182,202,956,920,44.600000000000094
astronaut,1395,1153,708,912,1293,44.5000000000002
fire engine,1380,1662,1576,1391,1293,44.50000000000007
golden gate bridge,1379,1662,362,1391,1293,44.30000000000011
hilarious,326,87,25,186,55,44.30000000000004
compass,1530,1359,1576,1391,1293,44.20000000000014
ultimatum,1530,1358,1576,1391,1293,44.10000000000023
misanthrope,1530,1357,1576,1391,1293,44.000000000000114
solidarity,1530,1356,354,1391,1293,43.90000000000017
medallion,1377,1662,1576,1391,1293,43.900000000000084
vegetable,1530,1354,1576,1391,1293,43.700000000000195
colonel,1530,1353,1576,1391,1293,43.600000000000136
game,869,1662,326,379,1293,43.5000000000001
surfboard,1530,1350,1576,1391,1293,43.30000000000015
family conflict,890,1495,821,1391,726,43.19999999999997
political satire,1530,1348,1576,1391,1293,43.10000000000012
instructive,957,1662,1576,1391,877,43.10000000000007
based on movie,617,869,533,838,417,43.10000000000007
tombstone,1530,1347,1576,1391,1293,43.00000000000013
minnesota,1530,1346,1576,1391,1293,42.90000000000022
mi6,1398,651,974,432,1293,42.90000000000019
alexander the great,1372,1662,1576,1391,1293,42.90000000000015
dna,1164,1418,1576,733,1293,42.700000000000095
audition,276,1662,838,549,619,42.70000000000008
alcoholism,289,600,215,301,225,42.700000000000045
market,1530,1344,1540,1391,1293,42.70000000000004
apocalypse,1215,742,398,1233,757,42.49999999999999
cabin,1530,1340,1130,1391,1293,42.30000000000017
scholarship,1530,1339,1576,1391,1293,42.2000000000002
cheating death,1418,1563,1576,1391,1293,42.2000000000001
vietnam war,678,1662,1576,966,816,42.000000000000185
elasticity,1530,1337,1576,1391,1293,42.000000000000114
special unit,1367,1662,1576,1391,1293,41.90000000000018
supernatural power,807,247,1054,465,489,41.800000000000054
small business,1366,1662,1576,1391,1293,41.70000000000003
congress,1530,1332,1576,1391,1293,41.50000000000014
crime fighter,1530,336,504,1391,795,41.500000000000135
betrayal,164,395,85,110,99,41.50000000000003
blow job,1364,1662,1576,1391,1293,41.300000000000125
nature documentary,1530,1328,1576,1391,1293,41.10000000000013
primal fear,1363,1662,1576,1391,1293,41.10000000000005
saudi arabia,1530,1327,1576,1391,1293,41.000000000000085
playful,230,237,51,239,24,41.00000000000001
contest,1530,1326,1576,1391,1293,40.9000000000001
young adult,688,1580,276,1189,679,40.90000000000004
isekai,1530,682,1576,748,1293,40.80000000000008
crocodile,1361,1662,1576,1391,1293,40.70000000000015
brainwashing,1530,1324,1355,1391,1293,40.70000000000014
computer hacker,1530,1322,1576,1391,1293,40.50000000000016
widow,645,270,695,611,272,40.50000000000006
manipulation,277,1034,285,312,436,40.400000000000055
superficiality,1359,1662,1576,1391,1293,40.3000000000002
rodeo,1530,1318,1576,1391,1293,40.10000000000013
missing daughter,1530,1317,1576,1391,1293,40.00000000000009
torment,1357,1662,1576,1391,1293,39.90000000000013
family dinner,1530,1316,1576,1391,1293,39.900000000000055
romance,106,333,179,44,51,39.90000000000005
dirty cop,1530,1314,765,1391,1293,39.7000000000001
north atlantic,1355,1662,1576,1391,1293,39.50000000000014
joyful,481,149,347,123,297,39.40000000000007
wheelchair,1530,1310,979,1391,1293,39.30000000000012
cancer,293,873,722,150,458,39.300000000000026
gold digger,1353,1662,1176,1391,1293,39.10000000000034
freedom,1226,1662,1576,1137,1293,39.10000000000011
gay theme,207,239,274,98,82,39.10000000000005
quarantine,1530,947,1365,1031,1293,39.000000000000085
madagascar,1530,1306,1198,1391,1293,38.9000000000002
giraffe,1530,1306,1576,1391,1293,38.900000000000176
hippopotamus,1530,1306,1576,1391,1293,38.900000000000176
husband wife relationship,199,85,75,55,20,38.800000000000026
last supper,1351,1662,1576,1391,1293,38.70000000000016
zebra,1530,1304,1039,1391,1293,38.70000000000009
lemur,1530,1304,1576,1391,1293,38.70000000000009
united kingdom,893,1662,1576,477,1293,38.50000000000012
horse,630,1662,188,1391,573,38.50000000000011
nihilism,518,1662,1576,1391,461,38.5000000000001
overweight man,1350,1662,1576,1391,1293,38.49999999999997
victory,1530,1301,1576,1391,1293,38.40000000000017
bullying,167,235,535,67,59,38.40000000000002
post-apocalyptic future,359,163,184,135,181,38.40000000000001
wife,1530,1300,369,1391,1293,38.300000000000125
torture chamber,1530,1299,1576,1391,1293,38.20000000000018
virgin,1485,1389,1576,1391,1293,38.20000000000013
imperial japan,1530,1297,1576,1391,1293,38.000000000000135
drug cartel,1530,554,1576,649,1293,37.90000000000008
comedy of errors,1347,1662,1576,1391,1293,37.900000000000034
japanese army,1530,1296,1576,1391,1293,37.90000000000002
folk hero,1530,1295,1576,1391,1293,37.80000000000021
shower,1530,1294,1576,1391,1293,37.700000000000045
chinese woman,1530,1293,1576,1391,1293,37.600000000000215
mountain,209,1598,436,215,714,37.30000000000018
cairo,1530,1289,1576,1391,1293,37.2000000000001
divorce,665,577,271,219,658,37.200000000000074
videotape,1530,1288,1501,1391,1293,37.10000000000011
bisexuality,402,1662,1576,1391,352,37.10000000000005
pov,1530,1287,1339,1391,1293,37.00000000000011
dancing,189,1176,289,526,329,37.000000000000036
disaster movie,1401,1160,1351,1163,1215,36.900000000000176
dance club,1342,1662,1576,1391,1293,36.900000000000134
south africa,1530,1206,1208,1312,1293,36.800000000000146
evacuation,1229,877,1157,383,1293,36.60000000000012
claustrophobia,1530,1283,1576,1391,1293,36.600000000000094
chihuahua dog,1340,1662,1576,1391,1293,36.50000000000008
blonde stereotype,1340,1662,1576,1391,1293,36.50000000000008
tank,1530,1282,353,1391,1293,36.50000000000003
toy dog,1339,1662,1576,1391,1293,36.30000000000015
handcuffs,1338,1662,1576,1391,1293,36.10000000000021
morgue,1530,1112,1576,1225,1293,36.10000000000017
pizza,1526,1286,1576,1391,1293,36.100000000000165
interspecies romance,1530,1277,1576,1391,1293,36.000000000000234
poison,1530,655,1236,770,1293,35.900000000000176
rescue mission,1097,1050,1576,299,1293,35.90000000000012
louisiana,1057,680,428,1057,689,35.90000000000006
vampire human love,1530,1276,1576,1391,1293,35.90000000000002
second sino-japanese war (1937-45),1530,1274,1576,1391,1293,35.700000000000166
subway tunnel,1530,1273,1576,1391,1293,35.600000000000186
nanotechnology,1335,1662,1576,1391,1293,35.50000000000023
female protagonist,156,156,121,103,5,35.50000000000002
disappearance,1530,567,150,687,1293,35.40000000000019
tree,1530,292,1576,783,1108,35.300000000000146
enchant,223,364,249,285,86,35.30000000000002
stop motion,1530,128,1576,800,1018,35.200000000000074
homeland security,1530,1268,1576,1391,1293,35.10000000000011
android,325,1193,1488,438,527,35.09999999999999
north pole,1358,1611,1576,1391,1293,35.00000000000018
war on terror,1530,1267,1576,1391,1293,35.00000000000015
election campaign,1332,1662,1576,1391,1293,34.90000000000023
meteor,1530,1266,1576,1391,1293,34.900000000000176
high school teacher,1530,1265,1142,1391,1293,34.80000000000012
social services,1530,1264,1576,1391,1293,34.70000000000006
cohabitant,1530,1262,1576,1391,1293,34.500000000000036
psychotherapy,1530,1261,1576,1391,1293,34.40000000000025
middle east,1530,1259,1576,1391,1293,34.200000000000124
fashion show,1328,1662,1576,1391,1293,34.10000000000031
alternate history,1530,1142,1576,1275,1293,34.10000000000024
fake documentary,1530,1257,1473,1391,1293,34.00000000000012
super power,311,133,166,74,171,33.900000000000034
piano lessons,1530,1255,1576,1391,1293,33.80000000000019
past history,1530,1254,1576,1391,1293,33.700000000000124
abduction,963,1662,1576,1391,930,33.7000000000001
antidote,1530,1253,1576,1391,1293,33.60000000000032
apostle,1325,1662,1576,1391,1293,33.50000000000003
commanding,450,212,110,296,241,33.40000000000005
flight,1530,1059,210,1391,1197,33.40000000000005
handcuffed,1324,1662,1576,1391,1293,33.30000000000012
getaway driver,1530,1249,1576,1391,1293,33.200000000000195
parkour,1323,1662,1388,1391,1293,33.1000000000002
ex special forces,1530,1248,505,1391,1293,33.100000000000136
guilt,368,382,658,673,57,33.10000000000002
vietnam,1530,585,1576,1391,962,33.00000000000013
dark comedy,47,495,154,77,91,33.00000000000002
1970s,171,105,224,53,32,33.0
anonymous letter,1530,1246,1576,1391,1293,32.90000000000009
american football coach,1530,1245,1576,1391,1293,32.80000000000016
