keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
teenage girl,477,1015,364,238,58,161.50000000000009
fireworks,1530,1662,1576,527,1293,160.90000000000023
former best friend,1530,1662,1576,1391,862,160.7000000000002
ape,1530,1662,224,532,1293,160.40000000000015
mole,1530,1662,873,536,1293,160.00000000000014
depression,865,1353,186,229,628,159.8
driver,1530,1662,1216,539,1293,159.70000000000022
routine,1530,1662,1576,1391,868,159.50000000000023
beauty of life,1530,1662,1576,1391,868,159.50000000000023
human nature,1530,1662,1576,1391,868,159.50000000000023
audio cassette,1530,1662,1576,1391,868,159.50000000000023
uncle niece relationship,1530,1662,1576,1391,868,159.50000000000023
solitude,1530,1662,1576,1391,868,159.50000000000023
mystical quest,1530,1662,1576,1391,868,159.50000000000023
blind man,1530,1662,1576,544,1293,159.20000000000007
ceo,1530,1662,1576,546,1293,159.00000000000026
suicide mission,1530,1662,1576,547,1293,158.90000000000012
overpopulation,1530,1662,1576,552,1293,158.4000000000002
adolf hitler,1530,1662,1576,553,1293,158.3
myth,1530,1662,1576,1098,1023,157.80000000000013
riot,1208,1662,1576,1213,644,157.70000000000013
paranormal investigation,1530,1662,1576,559,1293,157.70000000000007
latino,1530,1662,1576,1391,878,157.5000000000001
music tour,1530,1662,1576,563,1293,157.30000000000018
great britain,1530,1439,1576,341,1293,157.20000000000002
library,1530,1662,1576,1055,1049,156.9000000000001
caregiver patient relationship,1530,1662,1576,1391,881,156.89999999999998
anthropomorphic animal,1530,1370,1576,1391,736,156.70000000000013
loss of sense of reality,1530,1662,1576,1391,882,156.70000000000002
alzheimer's disease,1530,1662,547,1391,883,156.50000000000034
street race,1530,1662,1217,571,1293,156.50000000000014
series of murders,1104,1662,1576,1391,457,156.5000000000001
dementia,1530,1662,814,1391,883,156.50000000000009
illusionist,1530,1662,1576,578,1293,155.80000000000015
comet,964,1662,1576,1391,321,155.70000000000002
abduction,991,1662,1576,1391,350,155.30000000000018
found family,1530,1662,1576,1391,894,154.3000000000003
artist,1530,1206,1109,372,1176,154.20000000000005
tokusatsu,1530,1662,1576,1391,895,154.1000000000002
thanksgiving,1530,1662,1268,1337,922,154.10000000000014
female warrior,1530,1662,1576,1391,897,153.7000000000002
female fighter,1530,1662,1576,1391,898,153.50000000000045
mutant,547,842,491,31,185,153.50000000000009
gi joe,1530,1662,1576,1391,900,153.10000000000022
origin of hero,1530,1662,1576,1391,900,153.10000000000022
pandemic,1530,1662,1032,605,1293,153.10000000000014
stabbing,1530,1616,1501,561,1293,152.90000000000023
fashion,1530,337,1576,1391,239,152.80000000000018
power of love,1530,1662,1576,610,1293,152.60000000000002
capture,1530,1662,1576,611,1293,152.50000000000026
bathtub,1530,1662,1424,612,1293,152.40000000000003
priest,1343,747,1403,806,552,152.30000000000024
kgb,1530,1662,1576,615,1293,152.10000000000022
cocaína,1530,1662,1576,1391,905,152.10000000000016
istanbul,1530,1662,1576,618,1293,151.80000000000007
power dynamics,1530,1662,1576,1391,907,151.70000000000005
alps mountains,1530,1662,1576,620,1293,151.6000000000003
husband wife relationship,942,399,405,487,141,151.4000000000001
handgun,1530,1662,1576,624,1293,151.20000000000005
halloween night,1530,1662,1576,1391,910,151.1000000000002
architect,1530,478,1576,1146,441,151.0000000000001
medium,1530,1662,1576,1391,912,150.7000000000002
female spy,1530,1662,1576,632,1293,150.40000000000026
coma,1530,1662,626,635,1293,150.10000000000022
orphan,901,441,249,504,119,150.10000000000014
blunt,1530,1399,1133,374,1293,149.90000000000012
summer,1038,511,1439,85,502,149.80000000000015
race car driver,1530,1662,1576,640,1293,149.60000000000025
family tension,1530,1662,1576,1391,919,149.3000000000001
cinema,1530,1662,1576,1391,920,149.10000000000016
arson,1530,1662,1576,645,1293,149.10000000000014
isolation,1066,1662,279,147,1078,149.10000000000002
albino,1530,1662,1576,646,1293,149.00000000000023
frustrated,1178,903,524,593,589,148.80000000000013
missouri,1530,1662,1576,649,1293,148.70000000000013
child protagonist,1530,1662,1454,651,1293,148.50000000000014
colony,1530,1662,1576,653,1293,148.30000000000027
avalanche,1530,1662,1576,654,1293,148.20000000000033
family estate,1530,1662,1576,1391,925,148.10000000000036
asia,1530,1662,1393,1391,926,147.90000000000012
mexican cartel,1530,1662,1576,658,1293,147.8000000000003
musical comedy,1530,1620,1576,1391,906,147.7000000000002
ritual murder,1530,1662,1576,660,1293,147.60000000000005
small town,811,821,914,53,458,147.40000000000006
feel good,1530,1662,1576,663,1293,147.30000000000013
country house,1530,1662,1576,1391,931,146.90000000000023
canada,1331,1662,922,1299,778,146.9
eiffel tower,1530,1662,1576,669,1293,146.7000000000001
blind,1441,1662,1576,1391,843,146.70000000000007
extreme sports,1530,1662,1576,670,1293,146.6000000000002
ritual,1462,1662,1576,535,1293,146.50000000000017
carnival,1530,1662,829,671,1293,146.50000000000014
woman in wheelchair,1530,1662,1576,1391,934,146.3000000000001
death of daughter,1530,1662,1576,674,1293,146.20000000000007
death in childbirth,1530,1662,1576,1391,935,146.10000000000008
metoo,1530,1662,1576,1391,936,145.90000000000015
sister's wedding,1530,1662,1148,1391,937,145.70000000000005
janitor,1459,1662,1576,1391,868,145.3000000000002
pope,1530,1662,1576,1391,939,145.30000000000018
terrorist bombing,1530,1662,1576,1190,1040,145.20000000000022
bank,1530,1662,383,686,1293,145.0000000000002
purge,1530,1662,482,687,1293,144.90000000000003
crime fighter,1530,48,164,1391,135,144.70000000000016
loss,1530,1463,506,491,1293,144.6000000000002
grim,498,1662,523,550,331,144.60000000000002
sultan,1530,1662,1576,692,1293,144.40000000000006
attic,1530,1662,1576,698,1293,143.8000000000002
korean,1530,1662,1576,1391,947,143.70000000000024
boy and dog,1530,1662,1576,1178,1054,143.60000000000034
korean american,1530,1662,1576,1391,948,143.5000000000003
acid,1530,1662,1576,701,1293,143.50000000000023
self mutilation,1530,1352,1576,1391,793,143.50000000000017
1970s,843,156,366,167,120,143.50000000000009
drug crime,1530,1662,1576,1002,1144,143.20000000000041
code,1530,248,1576,1391,243,143.10000000000014
hybrid,1530,1662,700,706,1293,143.0000000000001
turkey,1530,1662,966,1158,1069,142.60000000000014
french police,1530,1662,1576,711,1293,142.50000000000026
snake,1530,1662,1576,1391,953,142.50000000000017
dreamer,1530,1662,895,712,1293,142.4000000000001
social media influencer,1530,1662,1576,1391,954,142.30000000000015
circus,1530,1662,902,714,1293,142.2000000000003
train,766,1196,654,413,447,142.1000000000001
no man's land,1530,1662,1576,716,1293,142.00000000000028
children in danger,1530,1662,1576,1391,956,141.90000000000015
memories,1530,1662,819,1284,1010,141.8000000000002
motorcycle chase,1530,1662,1576,718,1293,141.80000000000007
witchcraft,1530,1662,911,798,1254,141.6000000000001
trench warfare,1530,1662,1576,721,1293,141.5000000000002
trenches,1530,1662,1576,721,1293,141.5000000000002
home invasion,854,1165,420,656,401,141.50000000000006
first love,1530,704,568,427,963,141.1000000000002
vigilante justice,801,938,344,841,144,141.10000000000005
survive,1530,1662,1576,1391,960,141.1
real time,1530,1662,1576,726,1293,141.0000000000002
anti hero,696,82,147,22,21,141.00000000000006
dea agent,1530,1662,1199,727,1293,140.90000000000023
planet mars,1281,1662,1576,231,1293,140.70000000000005
acapella,1530,1662,1576,731,1293,140.50000000000026
mobster,1377,347,1102,1391,153,140.4000000000002
livestream,1530,1662,1576,1304,1007,140.40000000000012
evil child,1530,1009,1240,1391,639,140.00000000000009
crowdfunded film,1530,1662,1576,1391,966,139.9000000000001
motorsport,1530,1662,1576,738,1293,139.80000000000018
cure,1530,1662,1576,741,1293,139.50000000000028
oregon,1530,1662,1576,1391,968,139.50000000000023
music teacher,1530,1662,1576,1391,970,139.10000000000016
crime investigation,1530,1662,1576,1391,971,138.90000000000018
traumatized woman,1530,1662,1058,750,1293,138.6000000000002
anger,417,1522,1576,290,340,138.6
psychological disorders,1530,1662,1576,750,1293,138.59999999999988
isolated house,1530,1389,1349,479,1293,138.4000000000002
capitalism,1530,699,752,1391,492,138.4000000000001
historical comedy,1530,1662,1576,1391,974,138.30000000000015
talking animal,1224,312,714,517,430,138.30000000000004
adaptation,1530,1662,1576,1391,975,138.10000000000014
feral child,1530,1662,1576,758,1293,137.80000000000015
hand drawn animation,1530,1662,1576,1391,977,137.70000000000002
ridiculous,1041,1110,330,205,806,137.50000000000014
magic world,1530,1662,1576,1391,978,137.5
animation,1530,1662,1576,1391,979,137.29999999999998
magical realism,1530,1662,1576,1391,979,137.29999999999998
calm,1175,1340,1576,922,698,137.2000000000002
lockdown,1530,1662,1576,1391,981,136.9000000000004
romantic drama,1530,1662,1576,1391,982,136.7000000000004
didactic,1530,1662,1576,769,1293,136.7000000000001
mountain climbing,1380,1662,1576,1391,832,136.70000000000002
police station,1530,1662,1576,1391,983,136.5000000000003
bank heist,1530,1662,1576,1391,984,136.30000000000013
ghoulish,1530,565,1385,601,831,136.20000000000013
bird,1530,1662,1576,1391,985,136.10000000000014
catholic school,1530,1662,1576,777,1293,135.90000000000018
disappearance,1530,1286,152,402,1293,135.80000000000004
bloody,1530,1662,1576,1391,987,135.70000000000024
gender roles,1530,1662,1576,1391,988,135.5000000000003
alien friendship,1530,1662,1576,782,1293,135.4000000000002
nordic mythology,1530,1662,1576,1391,990,135.10000000000022
private investigator,1530,1662,742,785,1293,135.09999999999994
co-workers relationship,1530,1662,1298,788,1293,134.8000000000001
family drama,1530,1642,1576,769,1293,134.70000000000033
arthurian mythology,1530,1662,1576,789,1293,134.70000000000024
flute,1530,1662,1576,1391,993,134.50000000000017
nightclub,721,831,1279,846,41,134.50000000000009
rock music,1530,1662,1576,1391,995,134.10000000000014
blood,1530,1662,1576,1391,996,133.9000000000002
interracial marriage,1530,1662,1576,1391,998,133.5000000000001
pattern,1530,1662,1576,802,1293,133.40000000000023
sensuality,1530,1662,1576,1391,999,133.3000000000001
alien attack,1530,1662,1576,804,1293,133.2000000000001
native american reservation,1530,1662,1576,805,1293,133.10000000000022
pretentious,1530,251,483,1391,295,133.00000000000009
chase,591,499,1576,76,140,132.50000000000006
female bully,1530,1662,1576,1391,1006,131.9000000000003
earnest,1060,44,116,700,73,131.80000000000007
trainer,1530,1662,1576,818,1293,131.80000000000007
betrayal by friend,1304,1662,1576,1391,782,131.50000000000034
gore,700,105,728,78,56,131.50000000000009
family comedy,1530,1662,1576,1391,1009,131.30000000000013
singing competition,1530,1662,1576,824,1293,131.20000000000002
neo-western,1530,332,1576,247,917,131.1000000000001
defence team,1530,1662,1576,1391,1011,130.9000000000002
mummy,1530,1662,1576,827,1293,130.90000000000018
casual,1530,1662,1429,828,1293,130.80000000000015
vandalism,1530,1662,1576,829,1293,130.70000000000033
troll,1530,1662,46,1109,1153,130.70000000000007
false accusations,1530,1662,1576,832,1293,130.4000000000001
egyptian mythology,1530,1662,1576,833,1293,130.30000000000027
desire,1361,1662,1576,1391,845,130.3000000000001
underwater,265,1523,1576,378,186,130.3
new hampshire,1530,1662,1576,835,1293,130.10000000000034
female writer,1530,1662,1576,836,1293,130.00000000000014
musical,868,202,144,191,224,129.9000000000001
grandmother grandson relationship,1530,1662,1576,1391,1016,129.89999999999998
17th century,1530,1662,1357,838,1293,129.80000000000013
based on short film,1530,559,460,801,761,129.60000000000014
power outage,1530,837,1053,482,1060,129.50000000000017
absurd,731,113,109,190,45,129.50000000000009
protest,1530,1662,1576,842,1293,129.40000000000018
female protagonist,444,596,14,112,40,129.20000000000007
infidelity,1111,964,39,619,638,129.1000000000001
freedom of speech,1530,1662,1576,846,1293,129.00000000000017
loss of son,1530,1662,1576,1391,1021,128.90000000000032
survivalist,1530,1662,1576,849,1293,128.70000000000007
assault rifle,1530,1662,880,851,1293,128.50000000000028
madness,1530,1662,456,852,1293,128.40000000000018
model,1424,1662,1576,1391,918,128.30000000000018
knights of the round table,1530,1662,1576,1391,1024,128.30000000000013
king arthur,1530,1662,1576,1391,1024,128.30000000000013
stranger,1530,1662,1576,854,1293,128.20000000000005
retelling,1530,1662,1576,855,1293,128.10000000000028
based on fairy tale,1530,1662,131,856,1293,128.0000000000001
fox,1530,1662,1576,1391,1026,127.90000000000028
comedy thriller,1530,1662,1576,1391,1028,127.50000000000016
tour,1530,1662,1576,1391,1029,127.30000000000013
hallucinogenic drug,1530,1662,1576,864,1293,127.20000000000032
family abandonment,1530,1662,1576,1391,1030,127.10000000000026
sweden,1530,1662,436,865,1293,127.10000000000012
blind woman,1530,1662,1576,867,1293,126.90000000000006
jews,1530,1662,1576,1391,1032,126.70000000000012
evil spirits,1530,1662,1576,1391,1034,126.30000000000017
captive,1530,1662,1576,873,1293,126.30000000000003
legal drama,1530,1662,1576,879,1293,125.7000000000003
apartment building,1530,1662,1576,1391,1037,125.70000000000006
satanic panic,1530,1662,1576,1391,1039,125.29999999999994
underground fighting,1530,1662,1576,884,1293,125.20000000000009
alternative reality,1090,512,519,1391,25,125.10000000000005
guardian,1530,1662,1576,887,1293,124.90000000000032
death of husband,1530,1278,347,1391,849,124.90000000000016
rock band,1530,1161,1576,386,1293,124.90000000000005
shakespeare in modern dress,1530,1662,1576,1391,1042,124.70000000000014
based on light novel,1530,1662,1557,1243,1116,124.69999999999999
college,1197,1024,307,1094,539,124.60000000000005
hard,1530,1662,423,1391,1044,124.30000000000008
post world war ii,1351,1662,1576,1391,865,124.30000000000004
curious,1245,233,965,583,450,124.00000000000016
homeschooling,1530,1662,1576,1391,1046,123.9000000000002
grocery store,1530,1662,1017,897,1293,123.90000000000018
jewish,1530,1662,1576,1391,1047,123.70000000000027
box ring,1530,1662,1576,900,1293,123.60000000000018
mute,1530,1662,1395,1391,1048,123.5000000000001
invisible person,1530,1662,1576,902,1293,123.4000000000002
sexual assault,1530,1662,1576,1391,1049,123.30000000000025
disapproving,1530,1662,1576,908,1293,122.80000000000024
wrongful conviction,1530,1662,1576,1391,1052,122.7000000000002
1800s,1530,1662,1576,1391,1052,122.7000000000002
pregnancy,1052,517,560,519,438,122.60000000000007
aircraft,1530,1662,1576,914,1293,122.20000000000034
break in,1530,1662,1576,916,1293,122.0
snowstorm,1530,1662,1576,918,1293,121.80000000000017
great white shark,1530,1662,1576,919,1293,121.70000000000006
school life,1530,1662,1576,1391,1059,121.30000000000022
masturbation,1530,1254,875,515,1293,121.30000000000005
mount everest,1530,1662,1576,926,1293,121.00000000000024
hurricane,1530,1662,175,928,1293,120.80000000000013
environmental disaster,1530,1662,1576,929,1293,120.70000000000033
boy band,1530,1662,1576,1391,1063,120.50000000000043
accountant,1530,1662,1576,932,1293,120.40000000000016
farcical,1530,163,1576,1391,316,120.00000000000021
family holiday,1530,740,1576,1391,605,119.90000000000009
abusive relationship,1530,1662,1576,1391,1067,119.70000000000019
repressed trauma,1530,1662,1576,1391,1067,119.70000000000019
mocking,1530,1662,1576,940,1293,119.6000000000001
ukraine,1530,1662,1576,942,1293,119.40000000000009
trapped,1530,1662,213,944,1293,119.2000000000002
android,789,1084,689,152,659,119.20000000000019
based on graphic novel,1530,151,251,1233,393,119.20000000000014
